"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"38","entrepreneur","married","professional.course","no","yes","no","cellular","may","mon","583","6","2","4","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39629","no"
"46","admin.","single","high.school","no","yes","no","cellular","may","mon","522","6","999","0","nonexistent","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39630","no"
"56","technician","married","professional.course","no","yes","no","telephone","may","mon","483","5","999","0","nonexistent","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39631","no"
"24","student","single","high.school","no","yes","no","cellular","may","tue","113","2","999","2","failure","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39632","no"
"34","technician","married","unknown","no","yes","no","telephone","may","tue","97","3","999","0","nonexistent","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39633","no"
"54","technician","married","university.degree","no","yes","no","telephone","may","tue","172","5","999","1","failure","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39634","no"
"50","admin.","married","university.degree","no","unknown","unknown","cellular","may","wed","801","1","999","1","failure","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39635","no"
"59","admin.","divorced","basic.4y","no","yes","no","cellular","may","wed","193","1","999","0","nonexistent","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39636","no"
"58","admin.","married","high.school","no","yes","no","cellular","may","wed","309","1","6","1","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39637","no"
"50","admin.","married","university.degree","no","yes","no","cellular","may","wed","176","2","3","3","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39638","no"
"77","retired","married","university.degree","no","yes","no","cellular","may","wed","152","1","6","4","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39639","no"
"66","blue-collar","married","unknown","no","yes","no","cellular","may","wed","171","2","6","2","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39640","no"
"50","admin.","married","high.school","no","yes","no","cellular","may","wed","333","1","999","2","failure","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39641","no"
"61","management","married","university.degree","no","no","no","cellular","may","wed","228","2","999","1","failure","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39642","no"
"48","unemployed","married","professional.course","no","no","no","cellular","may","wed","317","1","6","3","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39643","no"
"48","unemployed","married","professional.course","no","yes","no","cellular","may","wed","236","1","6","2","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39644","no"
"50","admin.","married","high.school","no","no","no","cellular","may","wed","208","2","3","5","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39645","no"
"40","technician","married","professional.course","no","yes","no","cellular","may","wed","248","1","3","4","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39646","no"
"30","admin.","single","high.school","no","yes","no","cellular","may","wed","144","1","999","1","failure","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39647","no"
"60","admin.","married","unknown","no","yes","no","cellular","may","wed","762","1","6","2","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39648","no"
"48","unemployed","married","professional.course","no","no","no","telephone","may","wed","360","1","6","1","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39649","no"
"77","retired","married","university.degree","no","yes","no","telephone","may","wed","372","1","3","4","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39650","no"
"30","admin.","single","high.school","no","no","no","cellular","may","wed","177","1","13","1","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39651","no"
"47","management","married","university.degree","no","yes","no","telephone","may","wed","267","2","3","3","success","-1.8","93.876","-40.0","0.682","5008.7","2018-05-10T10:00:00","39652","no"
"34","management","single","university.degree","no","yes","no","telephone","may","thu","18","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39653","no"
"45","blue-collar","married","professional.course","no","yes","no","telephone","may","thu","414","1","6","2","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39654","no"
"92","retired","married","unknown","no","yes","no","cellular","may","thu","271","1","6","2","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39655","no"
"58","management","married","university.degree","no","no","no","cellular","may","thu","289","1","3","4","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39656","no"
"31","admin.","married","university.degree","no","yes","no","cellular","may","thu","400","1","3","1","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39657","no"
"41","unemployed","married","basic.9y","no","yes","no","cellular","may","thu","306","1","6","4","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39658","no"
"28","admin.","single","high.school","no","yes","no","cellular","may","thu","263","1","6","1","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39659","no"
"29","admin.","single","university.degree","no","no","no","cellular","may","thu","216","1","3","3","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39660","no"
"39","services","married","high.school","no","yes","no","cellular","may","thu","328","2","6","3","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39661","no"
"70","retired","married","basic.4y","no","yes","no","cellular","may","thu","331","1","3","2","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39662","no"
"40","admin.","single","basic.9y","no","yes","no","cellular","may","thu","356","1","2","3","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39663","no"
"40","admin.","single","basic.9y","no","yes","no","cellular","may","thu","234","1","3","3","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39664","no"
"28","admin.","single","high.school","no","yes","no","cellular","may","thu","457","2","999","1","failure","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39665","no"
"60","management","married","unknown","no","yes","no","cellular","may","thu","336","3","3","5","success","-1.8","93.876","-40.0","0.6829999999999999","5008.7","2018-05-10T10:00:00","39666","no"
"29","admin.","married","university.degree","no","yes","yes","cellular","may","fri","567","3","13","2","failure","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39667","no"
"52","management","married","university.degree","no","no","no","cellular","may","fri","404","2","9","1","success","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39668","no"
"52","management","married","university.degree","no","no","no","cellular","may","fri","698","5","999","1","failure","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39669","no"
"30","admin.","single","high.school","no","yes","no","cellular","may","fri","532","5","999","0","nonexistent","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39670","no"
"47","technician","divorced","professional.course","no","no","yes","telephone","may","fri","7","1","999","0","nonexistent","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39671","no"
"32","admin.","married","university.degree","no","no","no","telephone","may","fri","389","4","999","1","failure","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39672","no"
"41","admin.","married","university.degree","no","yes","no","telephone","may","fri","338","3","999","1","failure","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39673","no"
"68","retired","married","basic.4y","no","yes","yes","cellular","may","fri","220","1","6","1","success","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39674","no"
"33","technician","married","professional.course","no","yes","no","cellular","may","fri","700","4","3","4","success","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39675","no"
"76","retired","married","basic.4y","no","yes","no","cellular","may","fri","1205","2","6","2","success","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39676","no"
"65","admin.","married","university.degree","no","yes","no","cellular","may","fri","407","3","999","1","failure","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39677","no"
"77","retired","married","unknown","no","yes","yes","cellular","may","fri","318","3","999","0","nonexistent","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39678","no"
"33","technician","married","professional.course","no","yes","yes","cellular","may","fri","62","2","999","0","nonexistent","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39679","no"
"52","management","married","university.degree","no","yes","no","cellular","may","fri","787","3","3","3","success","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39680","no"
"33","admin.","single","university.degree","no","yes","no","cellular","may","fri","396","5","999","0","nonexistent","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39681","no"
"71","admin.","married","basic.4y","no","yes","yes","cellular","may","fri","466","4","3","2","success","-1.8","93.876","-40.0","0.684","5008.7","2018-05-10T10:00:00","39682","no"
"29","student","single","university.degree","no","yes","no","cellular","may","mon","556","1","999","1","failure","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39683","no"
"63","retired","married","professional.course","no","yes","no","cellular","may","mon","492","1","999","0","nonexistent","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39684","yes"
"33","admin.","married","university.degree","no","yes","no","cellular","may","mon","740","1","3","2","success","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39685","no"
"33","admin.","married","university.degree","no","yes","yes","cellular","may","mon","312","2","999","0","nonexistent","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39686","no"
"54","admin.","married","professional.course","no","no","no","telephone","may","mon","564","5","999","0","nonexistent","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39687","no"
"60","blue-collar","married","basic.4y","no","yes","no","cellular","may","mon","272","2","6","2","success","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39688","no"
"33","admin.","married","university.degree","no","no","no","cellular","may","mon","157","2","15","3","failure","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39689","no"
"63","retired","married","professional.course","no","yes","yes","cellular","may","mon","444","2","14","1","success","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39690","no"
"33","technician","married","university.degree","no","yes","no","cellular","may","mon","508","1","999","0","nonexistent","-1.8","93.876","-40.0","0.685","5008.7","2018-05-10T10:00:00","39691","no"
"74","retired","divorced","university.degree","no","yes","no","cellular","may","tue","387","1","999","0","nonexistent","-1.8","93.876","-40.0","0.688","5008.7","2018-05-10T10:00:00","39692","yes"
"47","services","divorced","university.degree","no","yes","yes","cellular","may","tue","336","1","15","3","failure","-1.8","93.876","-40.0","0.688","5008.7","2018-05-10T10:00:00","39693","no"
"50","unemployed","married","high.school","no","no","no","telephone","may","tue","353","3","999","0","nonexistent","-1.8","93.876","-40.0","0.688","5008.7","2018-05-10T10:00:00","39694","no"
"29","admin.","married","high.school","no","no","no","telephone","may","wed","30","1","999","0","nonexistent","-1.8","93.876","-40.0","0.69","5008.7","2018-05-10T10:00:00","39695","no"
"48","self-employed","divorced","university.degree","no","no","no","cellular","may","wed","661","3","999","0","nonexistent","-1.8","93.876","-40.0","0.69","5008.7","2018-05-10T10:00:00","39696","no"
"28","student","single","high.school","no","no","yes","cellular","may","wed","472","1","3","5","success","-1.8","93.876","-40.0","0.69","5008.7","2018-05-10T10:00:00","39697","no"
"68","retired","married","professional.course","no","unknown","unknown","cellular","may","thu","237","7","999","2","failure","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39698","no"
"68","retired","married","professional.course","no","no","yes","cellular","may","thu","420","1","999","1","failure","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39699","no"
"45","unknown","married","university.degree","no","yes","no","cellular","may","thu","254","1","999","1","failure","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39700","no"
"45","management","married","basic.9y","no","yes","no","cellular","may","thu","165","1","999","3","failure","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39701","no"
"46","admin.","married","university.degree","no","no","no","cellular","may","thu","154","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39702","no"
"31","admin.","married","professional.course","no","yes","yes","cellular","may","thu","291","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39703","no"
"58","management","married","university.degree","no","yes","no","cellular","may","thu","342","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39704","no"
"31","unemployed","single","high.school","no","no","no","cellular","may","thu","339","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39705","no"
"34","admin.","married","high.school","no","yes","no","cellular","may","thu","321","4","999","3","failure","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39706","no"
"46","admin.","married","university.degree","no","no","no","telephone","may","thu","351","3","999","0","nonexistent","-1.8","93.876","-40.0","0.6920000000000001","5008.7","2018-05-10T10:00:00","39707","no"
"28","student","single","university.degree","no","unknown","unknown","cellular","may","fri","226","3","3","2","success","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39708","no"
"31","services","single","basic.9y","no","yes","no","cellular","may","fri","214","4","999","0","nonexistent","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39709","no"
"31","services","single","basic.9y","no","unknown","unknown","cellular","may","fri","429","1","999","3","failure","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39710","no"
"61","blue-collar","married","basic.6y","no","yes","yes","cellular","may","fri","403","1","3","2","success","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39711","no"
"41","management","married","unknown","no","yes","no","cellular","may","fri","588","1","18","2","failure","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39712","no"
"34","admin.","married","university.degree","no","no","no","cellular","may","fri","145","1","999","2","failure","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39713","no"
"34","admin.","married","university.degree","no","yes","no","cellular","may","fri","407","3","8","3","failure","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39714","no"
"29","services","single","high.school","no","yes","no","cellular","may","fri","122","1","999","2","failure","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39715","no"
"45","self-employed","married","high.school","no","no","no","cellular","may","fri","374","1","999","1","failure","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39716","no"
"28","student","single","university.degree","no","unknown","unknown","cellular","may","fri","1027","2","999","0","nonexistent","-1.8","93.876","-40.0","0.695","5008.7","2018-05-10T10:00:00","39717","no"
"24","unemployed","single","high.school","no","no","yes","cellular","may","mon","375","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39718","no"
"80","retired","married","basic.4y","no","no","no","cellular","may","mon","382","1","3","3","success","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39719","no"
"51","management","married","university.degree","no","yes","no","cellular","may","mon","131","2","999","4","failure","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39720","no"
"36","technician","divorced","professional.course","no","yes","no","cellular","may","mon","341","7","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39721","no"
"79","retired","married","basic.9y","no","yes","yes","cellular","may","mon","260","1","999","1","failure","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39722","no"
"24","unemployed","single","high.school","no","yes","no","cellular","may","mon","699","1","13","2","failure","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39723","no"
"76","retired","divorced","basic.4y","no","yes","no","cellular","may","mon","168","1","999","1","failure","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39724","no"
"45","technician","single","university.degree","no","no","no","cellular","may","tue","146","2","999","1","failure","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39725","no"
"20","student","single","unknown","no","no","no","cellular","may","tue","530","2","3","5","success","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39726","no"
"20","student","single","unknown","no","no","no","cellular","may","tue","202","2","12","1","success","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39727","no"
"36","admin.","married","university.degree","no","no","no","cellular","may","tue","641","4","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39728","no"
"36","admin.","married","university.degree","no","yes","no","cellular","may","tue","196","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39729","no"
"77","retired","divorced","basic.4y","no","no","no","cellular","may","tue","393","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39730","no"
"22","student","single","high.school","no","yes","no","cellular","may","tue","272","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39731","no"
"46","blue-collar","married","professional.course","no","yes","no","cellular","may","wed","410","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39732","no"
"69","retired","married","high.school","no","no","no","cellular","may","wed","289","1","10","1","success","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39733","no"
"92","retired","divorced","unknown","unknown","no","no","cellular","may","wed","405","3","999","1","failure","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39734","no"
"64","housemaid","married","unknown","no","yes","no","telephone","may","wed","671","3","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39735","no"
"31","technician","divorced","university.degree","no","no","no","cellular","may","wed","175","3","7","3","success","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39736","no"
"84","retired","married","basic.9y","no","yes","no","cellular","may","wed","267","1","999","1","failure","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39737","no"
"28","admin.","single","university.degree","no","no","no","cellular","may","wed","135","2","3","2","success","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39738","no"
"28","admin.","married","high.school","no","no","yes","cellular","may","wed","530","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39739","no"
"70","retired","divorced","high.school","no","yes","no","telephone","may","wed","283","2","4","2","success","-1.8","93.876","-40.0","0.6970000000000001","5008.7","2018-05-10T10:00:00","39740","no"
"29","services","single","high.school","no","yes","no","telephone","may","thu","93","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39741","no"
"60","retired","married","high.school","no","no","no","cellular","may","thu","181","3","6","1","success","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39742","no"
"49","technician","married","university.degree","no","no","no","cellular","may","thu","188","1","999","1","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39743","no"
"49","technician","married","university.degree","no","yes","no","cellular","may","thu","820","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39744","no"
"36","admin.","married","university.degree","no","yes","yes","cellular","may","thu","1178","1","6","2","success","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39745","no"
"37","student","divorced","university.degree","no","yes","no","cellular","may","thu","489","1","999","1","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39746","no"
"40","blue-collar","divorced","basic.9y","no","yes","no","telephone","may","thu","57","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39747","no"
"43","blue-collar","single","high.school","no","no","yes","telephone","may","thu","137","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39748","no"
"43","technician","married","professional.course","no","no","no","cellular","may","thu","460","1","999","1","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39749","no"
"34","technician","married","professional.course","no","yes","no","telephone","may","thu","24","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39750","no"
"54","admin.","divorced","basic.9y","no","yes","no","telephone","may","thu","74","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39751","no"
"79","retired","married","high.school","no","yes","no","cellular","may","thu","196","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39752","no"
"38","admin.","single","basic.9y","no","no","no","cellular","may","thu","275","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39753","no"
"37","student","divorced","university.degree","no","yes","yes","cellular","may","thu","417","2","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39754","no"
"61","admin.","married","unknown","no","no","no","cellular","may","thu","173","3","9","2","success","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39755","no"
"22","student","single","high.school","unknown","yes","yes","telephone","may","thu","214","2","1","1","success","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39756","no"
"35","unemployed","married","high.school","no","yes","no","telephone","may","fri","43","1","999","2","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39757","no"
"33","admin.","married","university.degree","no","yes","no","cellular","may","fri","101","2","999","3","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39758","no"
"23","unemployed","married","high.school","no","no","no","telephone","may","fri","35","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39759","no"
"32","services","single","university.degree","no","no","yes","cellular","may","fri","473","3","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39760","no"
"25","technician","single","high.school","no","yes","no","cellular","may","fri","581","3","999","2","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39761","no"
"74","retired","married","professional.course","no","no","no","cellular","may","fri","309","4","999","3","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39762","no"
"29","technician","married","professional.course","no","no","no","cellular","may","fri","538","2","999","2","failure","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39763","no"
"30","admin.","single","university.degree","no","unknown","unknown","cellular","may","fri","466","3","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39764","no"
"26","unemployed","married","basic.4y","no","no","no","telephone","may","fri","29","1","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39765","no"
"72","retired","single","university.degree","no","yes","yes","cellular","may","fri","589","3","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39766","no"
"33","admin.","married","university.degree","no","yes","no","cellular","may","fri","663","3","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39767","no"
"72","retired","single","university.degree","no","no","no","cellular","may","fri","114","3","999","0","nonexistent","-1.8","93.876","-40.0","0.6990000000000001","5008.7","2018-05-10T10:00:00","39768","no"
"30","admin.","married","university.degree","no","no","yes","cellular","may","mon","85","2","9","2","success","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39769","no"
"49","technician","married","professional.course","no","yes","no","cellular","may","mon","113","1","999","0","nonexistent","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39770","no"
"31","unknown","single","high.school","no","yes","yes","telephone","may","mon","664","1","2","1","success","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39771","no"
"56","unemployed","married","basic.9y","no","no","no","cellular","may","mon","540","1","999","1","failure","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39772","no"
"29","technician","single","high.school","no","no","no","cellular","may","mon","158","1","13","3","failure","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39773","no"
"27","student","single","basic.9y","no","yes","yes","cellular","may","mon","775","1","999","0","nonexistent","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39774","no"
"47","admin.","single","university.degree","no","yes","yes","cellular","may","mon","178","1","999","0","nonexistent","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39775","no"
"31","unknown","single","high.school","no","no","no","cellular","may","mon","392","1","999","0","nonexistent","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39776","no"
"31","unknown","single","high.school","no","no","no","cellular","may","mon","140","5","6","2","success","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39777","no"
"49","technician","single","university.degree","no","no","no","telephone","may","mon","8","1","999","0","nonexistent","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39778","no"
"42","management","single","high.school","no","yes","no","telephone","may","mon","113","1","999","0","nonexistent","-1.8","93.876","-40.0","0.701","5008.7","2018-05-10T10:00:00","39779","no"
"47","admin.","single","university.degree","no","yes","no","cellular","jun","tue","119","1","999","4","failure","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39780","no"
"37","admin.","single","university.degree","no","yes","yes","cellular","jun","tue","209","3","999","0","nonexistent","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39781","no"
"29","admin.","married","university.degree","no","yes","no","cellular","jun","tue","201","1","999","0","nonexistent","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39782","no"
"29","blue-collar","single","basic.9y","no","no","no","telephone","jun","tue","1563","1","6","2","success","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39783","no"
"25","services","single","unknown","no","yes","no","cellular","jun","tue","318","1","999","0","nonexistent","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39784","no"
"25","services","single","unknown","no","yes","no","cellular","jun","tue","516","1","13","2","failure","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39785","no"
"76","housemaid","married","basic.4y","no","yes","no","cellular","jun","tue","326","1","999","1","failure","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39786","no"
"25","services","single","unknown","no","yes","no","cellular","jun","tue","154","2","3","3","success","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39787","no"
"25","services","single","unknown","no","yes","no","cellular","jun","tue","383","2","999","2","failure","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39788","no"
"39","admin.","married","high.school","no","yes","no","cellular","jun","tue","165","2","999","1","failure","-1.7","94.055","-39.8","0.7020000000000001","4991.6","2018-06-10T10:00:00","39789","no"
