"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"41","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","124","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33892","no"
"40","blue-collar","single","basic.9y","no","no","no","cellular","may","wed","21","6","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33893","no"
"36","blue-collar","single","basic.9y","unknown","no","no","cellular","may","wed","233","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33894","no"
"45","blue-collar","married","basic.9y","no","no","no","cellular","may","wed","96","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33895","no"
"30","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","99","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33896","no"
"31","admin.","single","basic.9y","no","yes","no","cellular","may","wed","117","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33897","no"
"32","services","single","high.school","no","yes","no","cellular","may","wed","53","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33898","no"
"35","admin.","married","university.degree","no","no","yes","cellular","may","wed","261","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33899","no"
"33","technician","single","professional.course","no","yes","no","cellular","may","wed","201","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33900","no"
"29","admin.","married","university.degree","no","no","no","cellular","may","wed","155","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33901","no"
"35","admin.","married","high.school","no","yes","no","cellular","may","wed","43","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33902","no"
"32","services","married","basic.9y","no","yes","no","cellular","may","wed","53","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33903","no"
"32","services","single","high.school","no","unknown","unknown","cellular","may","wed","363","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33904","no"
"31","admin.","married","high.school","no","yes","no","cellular","may","wed","14","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33905","no"
"39","blue-collar","married","basic.9y","unknown","yes","no","cellular","may","wed","56","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33906","no"
"23","admin.","single","high.school","no","yes","no","cellular","may","wed","108","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33907","no"
"32","blue-collar","married","basic.6y","unknown","yes","no","cellular","may","wed","459","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33908","no"
"50","blue-collar","single","professional.course","no","no","no","cellular","may","wed","425","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33909","no"
"24","blue-collar","single","basic.9y","no","yes","no","cellular","may","wed","200","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33910","no"
"39","blue-collar","married","basic.6y","no","no","yes","cellular","may","wed","223","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33911","no"
"58","housemaid","married","basic.4y","no","yes","no","cellular","may","wed","413","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33912","no"
"29","services","married","high.school","no","no","yes","cellular","may","wed","747","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33913","no"
"47","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","177","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33914","no"
"31","services","single","high.school","no","yes","no","cellular","may","wed","66","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33915","no"
"34","blue-collar","married","basic.6y","no","yes","no","cellular","may","wed","716","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33916","no"
"34","services","married","university.degree","no","yes","yes","cellular","may","wed","253","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33917","no"
"30","blue-collar","single","basic.9y","no","yes","no","cellular","may","wed","14","6","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33918","no"
"33","admin.","married","high.school","no","no","no","cellular","may","wed","316","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33919","no"
"31","services","single","high.school","no","yes","no","cellular","may","wed","152","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33920","no"
"34","blue-collar","married","basic.6y","no","no","yes","telephone","may","wed","137","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33921","no"
"34","management","single","university.degree","no","no","yes","cellular","may","wed","155","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33922","no"
"56","blue-collar","divorced","basic.6y","unknown","no","no","cellular","may","wed","154","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33923","no"
"28","admin.","married","high.school","no","yes","yes","cellular","may","wed","165","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33924","no"
"35","blue-collar","married","professional.course","no","yes","no","cellular","may","wed","466","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33925","no"
"29","blue-collar","married","basic.9y","no","no","no","cellular","may","wed","1101","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33926","no"
"48","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","368","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33927","no"
"28","admin.","married","high.school","no","yes","no","cellular","may","wed","201","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33928","no"
"29","blue-collar","single","high.school","no","yes","yes","cellular","may","wed","146","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33929","no"
"27","admin.","married","high.school","no","yes","yes","cellular","may","wed","77","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33930","no"
"29","blue-collar","single","high.school","no","no","no","cellular","may","wed","157","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33931","no"
"33","admin.","single","university.degree","no","yes","yes","cellular","may","wed","96","6","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33932","no"
"35","admin.","single","university.degree","no","no","no","telephone","may","wed","104","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33933","no"
"52","admin.","married","basic.9y","no","yes","no","cellular","may","wed","38","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33934","no"
"48","services","married","high.school","no","yes","yes","cellular","may","wed","154","5","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33935","no"
"55","blue-collar","divorced","basic.4y","unknown","no","no","telephone","may","wed","148","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33936","no"
"41","services","married","high.school","no","yes","no","cellular","may","wed","342","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33937","no"
"28","technician","single","professional.course","no","yes","yes","telephone","may","wed","43","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33938","no"
"44","technician","single","high.school","unknown","no","no","cellular","may","wed","394","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33939","no"
"29","blue-collar","single","basic.9y","no","no","no","cellular","may","wed","68","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33940","no"
"43","self-employed","single","high.school","unknown","no","no","cellular","may","wed","364","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33941","no"
"27","blue-collar","single","unknown","no","yes","no","telephone","may","wed","125","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33942","no"
"32","blue-collar","single","basic.9y","no","yes","yes","cellular","may","wed","179","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33943","no"
"29","blue-collar","single","basic.9y","no","yes","no","cellular","may","wed","427","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33944","no"
"34","technician","single","high.school","no","no","no","cellular","may","wed","63","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33945","no"
"22","admin.","single","high.school","no","yes","no","cellular","may","wed","197","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33946","no"
"33","blue-collar","single","basic.4y","no","yes","yes","cellular","may","wed","409","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33947","no"
"55","blue-collar","married","basic.9y","no","yes","yes","cellular","may","wed","299","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33948","no"
"36","blue-collar","divorced","basic.9y","no","no","no","cellular","may","wed","323","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33949","no"
"45","services","divorced","basic.9y","no","no","no","cellular","may","wed","215","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33950","no"
"24","student","single","high.school","unknown","yes","no","cellular","may","wed","290","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33951","no"
"37","admin.","single","basic.9y","no","yes","yes","cellular","may","wed","147","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33952","no"
"39","technician","single","professional.course","no","no","no","cellular","may","wed","143","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33953","no"
"38","admin.","married","university.degree","no","yes","no","cellular","may","wed","541","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33954","no"
"40","admin.","single","high.school","no","no","yes","cellular","may","wed","172","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33955","no"
"38","blue-collar","single","basic.6y","no","yes","yes","cellular","may","wed","309","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33956","no"
"59","retired","divorced","professional.course","no","no","no","cellular","may","wed","69","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33957","no"
"24","student","single","university.degree","no","yes","no","cellular","may","wed","79","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33958","no"
"31","admin.","single","high.school","no","no","no","cellular","may","wed","299","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33959","no"
"38","housemaid","divorced","university.degree","no","yes","no","cellular","may","wed","213","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33960","no"
"40","blue-collar","single","basic.9y","no","no","no","cellular","may","wed","196","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33961","no"
"29","blue-collar","married","basic.9y","no","no","no","cellular","may","wed","54","1","6","1","success","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33962","no"
"29","admin.","married","high.school","no","no","no","cellular","may","wed","54","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33963","no"
"41","blue-collar","single","basic.4y","unknown","yes","no","cellular","may","wed","247","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33964","no"
"41","blue-collar","single","basic.4y","unknown","yes","no","cellular","may","wed","426","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33965","no"
"34","technician","single","professional.course","no","yes","no","cellular","may","wed","404","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33966","no"
"34","admin.","married","university.degree","no","yes","no","cellular","may","wed","80","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33967","no"
"33","admin.","single","high.school","no","yes","no","cellular","may","wed","135","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33968","no"
"33","admin.","single","high.school","no","yes","no","cellular","may","wed","162","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33969","no"
"35","blue-collar","single","basic.4y","unknown","yes","no","cellular","may","wed","130","3","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33970","no"
"33","admin.","single","high.school","no","no","no","cellular","may","wed","341","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33971","no"
"29","blue-collar","married","basic.9y","no","no","no","cellular","may","wed","366","3","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33972","no"
"33","technician","single","university.degree","no","no","yes","cellular","may","wed","118","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33973","no"
"33","management","married","basic.9y","no","yes","yes","cellular","may","wed","168","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33974","no"
"34","services","single","basic.9y","no","no","no","cellular","may","wed","308","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33975","no"
"28","unemployed","married","university.degree","no","no","no","cellular","may","wed","176","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33976","no"
"36","blue-collar","married","basic.4y","unknown","yes","no","cellular","may","wed","300","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33977","no"
"45","blue-collar","single","basic.4y","no","no","no","cellular","may","wed","223","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33978","no"
"33","blue-collar","single","basic.6y","unknown","no","no","cellular","may","wed","35","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33979","no"
"37","blue-collar","married","basic.4y","no","no","yes","cellular","may","wed","199","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33980","no"
"56","housemaid","married","basic.4y","unknown","no","no","cellular","may","wed","206","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33981","no"
"45","blue-collar","single","basic.4y","no","yes","no","cellular","may","wed","721","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33982","no"
"32","technician","married","university.degree","no","yes","no","cellular","may","wed","641","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33983","no"
"33","blue-collar","single","basic.6y","unknown","no","no","cellular","may","wed","163","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33984","no"
"34","admin.","single","university.degree","no","yes","no","cellular","may","wed","234","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33985","no"
"33","blue-collar","divorced","basic.4y","no","no","no","cellular","may","wed","86","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33986","no"
"36","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","180","2","999","2","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33987","no"
"29","technician","single","high.school","no","no","no","cellular","may","wed","68","4","12","1","success","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33988","no"
"34","blue-collar","single","high.school","no","no","no","cellular","may","wed","103","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33989","no"
"36","services","single","high.school","no","no","no","cellular","may","wed","102","6","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33990","no"
"34","admin.","single","high.school","no","yes","no","cellular","may","wed","239","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33991","no"
"36","admin.","single","university.degree","no","yes","no","cellular","may","wed","325","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33992","no"
"35","services","single","high.school","no","no","no","cellular","may","wed","234","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33993","no"
"42","technician","married","professional.course","no","no","no","cellular","may","wed","194","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33994","no"
"33","blue-collar","married","basic.6y","no","yes","no","cellular","may","wed","134","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33995","no"
"34","management","married","university.degree","no","yes","no","cellular","may","wed","77","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33996","no"
"53","admin.","married","basic.9y","no","yes","yes","cellular","may","wed","674","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33997","no"
"36","services","single","high.school","no","yes","no","telephone","may","wed","216","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33998","no"
"48","blue-collar","married","basic.6y","no","yes","no","cellular","may","wed","122","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","33999","no"
"58","retired","married","university.degree","no","no","no","cellular","may","wed","109","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34000","no"
"35","blue-collar","married","basic.6y","no","no","no","telephone","may","wed","622","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34001","no"
"29","blue-collar","married","basic.9y","no","no","no","cellular","may","wed","1966","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34002","no"
"27","blue-collar","married","university.degree","no","no","yes","cellular","may","wed","131","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34003","no"
"49","entrepreneur","married","university.degree","no","no","no","cellular","may","wed","140","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34004","no"
"34","blue-collar","married","basic.6y","no","no","yes","cellular","may","wed","281","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34005","no"
"40","technician","married","basic.6y","no","yes","no","cellular","may","wed","156","5","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34006","no"
"45","blue-collar","single","basic.4y","no","yes","no","cellular","may","wed","161","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34007","no"
"33","admin.","married","university.degree","no","yes","yes","cellular","may","wed","44","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34008","no"
"32","technician","single","high.school","no","yes","no","cellular","may","wed","240","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34009","no"
"42","blue-collar","married","basic.6y","no","yes","no","cellular","may","wed","172","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34010","no"
"36","technician","married","professional.course","no","no","no","cellular","may","wed","127","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34011","no"
"49","management","single","professional.course","no","no","no","cellular","may","wed","248","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34012","no"
"39","technician","single","professional.course","no","yes","no","cellular","may","wed","115","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34013","no"
"26","admin.","single","high.school","no","yes","no","cellular","may","wed","38","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34014","no"
"42","services","married","basic.9y","no","yes","no","cellular","may","wed","201","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34015","no"
"42","technician","single","professional.course","no","no","no","cellular","may","wed","341","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34016","no"
"34","admin.","married","basic.6y","no","yes","no","cellular","may","wed","298","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34017","no"
"41","services","married","high.school","no","yes","no","cellular","may","wed","314","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34018","no"
"23","blue-collar","married","basic.9y","no","yes","no","cellular","may","wed","52","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34019","no"
"23","services","married","high.school","no","yes","no","cellular","may","wed","77","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34020","no"
"53","blue-collar","divorced","unknown","no","no","no","cellular","may","wed","390","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34021","no"
"49","unemployed","married","basic.4y","unknown","yes","no","cellular","may","wed","804","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34022","no"
"24","blue-collar","divorced","basic.9y","no","no","no","cellular","may","wed","417","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34023","no"
"42","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","361","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34024","no"
"51","blue-collar","married","high.school","no","yes","no","cellular","may","wed","809","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34025","no"
"31","blue-collar","divorced","high.school","no","no","no","cellular","may","wed","156","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34026","no"
"31","admin.","single","university.degree","no","yes","no","cellular","may","wed","44","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34027","no"
"30","admin.","married","high.school","no","no","no","cellular","may","wed","166","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34028","no"
"41","services","married","high.school","no","yes","no","cellular","may","wed","58","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34029","no"
"40","blue-collar","single","basic.9y","no","yes","no","cellular","may","wed","76","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34030","no"
"39","blue-collar","married","high.school","no","yes","yes","cellular","may","wed","312","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34031","no"
"39","blue-collar","married","high.school","no","yes","no","cellular","may","wed","298","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34032","no"
"39","retired","single","basic.6y","unknown","yes","no","cellular","may","wed","466","1","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34033","no"
"31","blue-collar","divorced","high.school","no","yes","no","cellular","may","wed","829","1","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34034","no"
"37","admin.","divorced","university.degree","unknown","yes","no","cellular","may","wed","291","8","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34035","no"
"33","admin.","single","university.degree","no","yes","no","cellular","may","wed","484","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34036","no"
"35","entrepreneur","married","university.degree","no","yes","no","cellular","may","wed","204","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34037","yes"
"28","blue-collar","single","university.degree","unknown","no","no","cellular","may","wed","169","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34038","no"
"24","admin.","single","high.school","no","yes","no","cellular","may","wed","437","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34039","no"
"34","unemployed","single","high.school","no","yes","no","cellular","may","wed","937","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34040","no"
"31","blue-collar","single","basic.9y","no","no","yes","cellular","may","wed","37","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34041","no"
"38","blue-collar","married","basic.4y","no","yes","no","cellular","may","wed","193","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34042","no"
"29","admin.","single","high.school","no","no","no","cellular","may","wed","230","4","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34043","no"
"49","blue-collar","divorced","high.school","no","yes","no","cellular","may","wed","204","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34044","no"
"35","admin.","married","high.school","no","yes","no","cellular","may","wed","163","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34045","no"
"58","management","married","basic.6y","unknown","no","no","cellular","may","wed","159","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34046","no"
"34","unemployed","single","high.school","no","yes","no","cellular","may","wed","1970","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34047","no"
"32","blue-collar","single","high.school","no","no","yes","cellular","may","wed","358","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34048","no"
"34","admin.","single","high.school","no","yes","no","cellular","may","wed","195","2","999","1","failure","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34049","no"
"34","blue-collar","married","unknown","unknown","yes","no","telephone","may","wed","1302","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34050","no"
"31","blue-collar","married","basic.9y","unknown","yes","no","cellular","may","wed","96","3","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34051","no"
"44","blue-collar","divorced","basic.4y","no","no","no","cellular","may","wed","154","2","999","0","nonexistent","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34052","no"
"51","self-employed","married","basic.9y","no","no","no","telephone","may","wed","246","2","12","1","success","-1.8","92.893","-46.2","1.281","5099.1","2017-05-10T10:00:00","34053","no"
