age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,date,RowId
37,married,university.degree,no,no,no,cellular,nov,fri,169,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27535
30,single,university.degree,no,no,no,cellular,nov,fri,585,4,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27536
49,married,high.school,no,yes,no,cellular,nov,fri,36,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27537
53,married,university.degree,no,yes,no,cellular,nov,fri,129,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27538
37,married,university.degree,no,yes,no,cellular,nov,fri,33,8,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27539
42,married,university.degree,no,yes,no,cellular,nov,fri,888,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27540
56,married,university.degree,no,no,no,cellular,nov,fri,808,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes,2016-11-10T10:00:00,27541
43,married,professional.course,no,no,no,cellular,nov,fri,14,9,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27542
51,married,high.school,no,no,yes,cellular,nov,fri,305,6,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27543
44,single,professional.course,no,yes,no,cellular,nov,fri,18,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27544
57,married,basic.9y,unknown,yes,yes,cellular,nov,fri,134,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27545
44,married,university.degree,no,no,no,cellular,nov,fri,77,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27546
51,single,high.school,unknown,no,no,cellular,nov,fri,107,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27547
56,married,basic.4y,no,yes,no,cellular,nov,fri,382,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27548
59,married,university.degree,unknown,no,no,cellular,nov,fri,140,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27549
56,married,basic.4y,unknown,yes,no,cellular,nov,fri,39,4,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27550
52,married,basic.9y,no,no,no,cellular,nov,fri,13,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27551
51,married,basic.9y,no,no,no,cellular,nov,fri,1032,10,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27552
30,single,high.school,no,no,yes,cellular,nov,fri,64,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27553
48,married,university.degree,no,no,no,cellular,nov,fri,634,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27554
34,married,university.degree,no,yes,no,cellular,nov,fri,138,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27555
47,married,high.school,no,yes,yes,cellular,nov,fri,225,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27556
42,divorced,high.school,no,yes,no,cellular,nov,fri,855,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27557
30,single,university.degree,no,no,no,cellular,nov,fri,258,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27558
46,married,professional.course,no,yes,yes,cellular,nov,fri,484,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27559
51,married,professional.course,no,yes,no,cellular,nov,fri,229,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27560
43,married,university.degree,no,yes,no,cellular,nov,fri,330,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27561
33,married,university.degree,no,yes,no,cellular,nov,fri,41,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27562
29,single,university.degree,no,yes,yes,cellular,nov,fri,1222,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes,2016-11-10T10:00:00,27563
53,married,basic.9y,no,no,no,cellular,nov,fri,395,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27564
58,divorced,university.degree,no,yes,no,telephone,nov,fri,39,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27565
54,divorced,high.school,no,no,no,cellular,nov,fri,639,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27566
53,married,high.school,no,yes,no,cellular,nov,fri,711,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27567
47,single,high.school,no,no,no,telephone,nov,fri,178,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27568
44,single,university.degree,unknown,no,no,cellular,nov,fri,534,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes,2016-11-10T10:00:00,27569
37,single,university.degree,no,no,yes,cellular,nov,fri,104,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27570
43,married,professional.course,no,no,yes,cellular,nov,fri,432,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27571
50,single,high.school,no,yes,no,cellular,nov,fri,1195,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27572
48,married,basic.4y,no,yes,no,cellular,nov,fri,168,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27573
34,single,university.degree,no,no,no,cellular,nov,fri,229,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27574
56,married,basic.9y,no,yes,yes,cellular,nov,fri,322,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27575
57,married,university.degree,no,no,no,cellular,nov,fri,127,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27576
47,married,university.degree,no,yes,no,cellular,nov,fri,59,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27577
59,single,professional.course,no,yes,no,cellular,nov,fri,246,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27578
47,married,high.school,no,yes,no,cellular,nov,fri,140,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27579
37,married,professional.course,unknown,no,no,cellular,nov,fri,210,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27580
53,married,high.school,no,no,no,cellular,nov,fri,11,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27581
57,married,university.degree,no,yes,no,cellular,nov,fri,208,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27582
44,married,basic.6y,no,yes,no,cellular,nov,fri,358,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27583
41,married,unknown,no,no,no,cellular,nov,fri,64,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27584
41,married,professional.course,no,no,no,cellular,nov,fri,407,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27585
41,single,university.degree,no,no,no,cellular,nov,fri,903,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27586
53,married,basic.4y,unknown,no,no,cellular,nov,fri,205,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27587
48,married,university.degree,no,no,no,cellular,nov,fri,66,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27588
52,divorced,high.school,no,yes,no,cellular,nov,fri,127,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27589
30,single,university.degree,no,no,no,cellular,nov,fri,331,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes,2016-11-10T10:00:00,27590
30,single,university.degree,no,no,no,cellular,nov,fri,307,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27591
45,single,university.degree,no,no,no,cellular,nov,fri,27,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27592
56,married,basic.4y,no,no,no,cellular,nov,fri,163,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27593
32,single,high.school,unknown,yes,yes,cellular,nov,fri,64,6,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27594
49,single,high.school,no,yes,no,telephone,nov,fri,136,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27595
31,married,professional.course,no,yes,no,cellular,nov,fri,95,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27596
58,married,basic.4y,no,no,no,cellular,nov,fri,505,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27597
49,married,university.degree,no,no,no,cellular,nov,fri,170,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27598
32,single,university.degree,no,yes,yes,cellular,nov,fri,1162,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27599
48,divorced,professional.course,no,yes,no,telephone,nov,fri,122,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27600
35,divorced,university.degree,no,yes,no,cellular,nov,fri,72,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27601
57,married,professional.course,no,yes,no,cellular,nov,fri,294,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27602
46,married,university.degree,unknown,yes,no,cellular,nov,fri,82,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27603
53,married,basic.4y,no,yes,no,cellular,nov,fri,15,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27604
30,single,university.degree,no,yes,no,cellular,nov,fri,7,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27605
58,married,university.degree,no,yes,no,cellular,nov,fri,21,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27606
29,single,university.degree,no,yes,no,cellular,nov,fri,118,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27607
47,married,high.school,no,no,no,cellular,nov,fri,21,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27608
30,single,university.degree,no,no,no,telephone,nov,fri,345,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27609
48,divorced,university.degree,no,yes,no,cellular,nov,fri,96,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27610
52,married,university.degree,no,yes,no,cellular,nov,fri,211,7,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27611
50,married,university.degree,no,yes,no,cellular,nov,fri,73,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27612
37,married,university.degree,no,yes,no,cellular,nov,fri,6,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27613
55,divorced,university.degree,no,no,no,cellular,nov,fri,110,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27614
58,divorced,professional.course,no,yes,no,cellular,nov,fri,321,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27615
57,married,basic.9y,unknown,yes,no,cellular,nov,fri,170,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27616
37,married,university.degree,no,yes,no,cellular,nov,fri,56,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27617
53,single,basic.9y,no,no,no,cellular,nov,fri,125,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27618
51,married,professional.course,unknown,no,no,cellular,nov,fri,281,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27619
29,single,university.degree,no,yes,no,cellular,nov,fri,328,4,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27620
51,married,university.degree,no,no,yes,telephone,nov,fri,13,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27621
55,married,university.degree,no,no,yes,cellular,nov,fri,296,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27622
37,married,university.degree,no,yes,no,cellular,nov,fri,48,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27623
30,married,professional.course,no,yes,no,telephone,nov,fri,77,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27624
42,married,high.school,no,yes,no,cellular,nov,fri,8,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27625
41,married,university.degree,no,no,no,cellular,nov,fri,182,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27626
37,married,university.degree,no,yes,no,cellular,nov,fri,12,5,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27627
40,single,high.school,unknown,no,no,cellular,nov,fri,8,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27628
58,married,professional.course,unknown,no,no,cellular,nov,fri,158,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27629
51,married,high.school,no,yes,no,cellular,nov,fri,9,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27630
46,divorced,university.degree,no,no,no,telephone,nov,fri,11,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27631
43,married,university.degree,no,no,no,cellular,nov,fri,24,9,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27632
50,married,university.degree,no,yes,no,cellular,nov,fri,175,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27633
54,married,university.degree,unknown,no,no,cellular,nov,fri,9,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27634
29,single,basic.6y,no,no,no,telephone,nov,fri,69,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27635
44,divorced,professional.course,no,no,no,cellular,nov,fri,37,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27636
33,single,professional.course,no,yes,no,telephone,nov,fri,240,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27637
35,married,basic.9y,no,yes,no,cellular,nov,fri,11,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27638
52,divorced,basic.4y,unknown,yes,yes,cellular,nov,fri,23,8,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27639
49,married,university.degree,no,yes,no,cellular,nov,fri,13,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27640
58,married,professional.course,unknown,yes,yes,cellular,nov,fri,22,4,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27641
40,married,university.degree,no,no,no,cellular,nov,fri,234,5,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27642
31,single,university.degree,no,yes,yes,telephone,nov,fri,30,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27643
35,married,university.degree,no,no,no,cellular,nov,fri,8,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27644
45,single,university.degree,no,no,no,cellular,nov,fri,80,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27645
31,single,basic.4y,no,no,no,cellular,nov,fri,12,8,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27646
31,single,university.degree,no,no,no,cellular,nov,fri,85,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27647
34,single,basic.9y,no,yes,no,cellular,nov,fri,143,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27648
36,married,basic.9y,no,yes,yes,cellular,nov,fri,14,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27649
44,married,university.degree,unknown,no,no,cellular,nov,fri,48,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27650
40,single,university.degree,no,yes,yes,cellular,nov,fri,12,10,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27651
47,married,high.school,unknown,yes,no,cellular,nov,fri,29,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27652
48,married,basic.4y,unknown,no,no,cellular,nov,fri,168,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27653
50,single,university.degree,no,no,no,cellular,nov,fri,51,5,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27654
56,single,high.school,no,yes,yes,cellular,nov,fri,12,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27655
37,single,university.degree,no,yes,yes,cellular,nov,fri,33,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27656
51,single,university.degree,unknown,yes,yes,cellular,nov,fri,53,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27657
50,divorced,university.degree,no,yes,no,cellular,nov,fri,72,3,1,2,success,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27658
39,single,unknown,no,yes,no,cellular,nov,fri,79,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27659
32,married,university.degree,no,yes,yes,cellular,nov,fri,1067,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27660
42,divorced,university.degree,no,yes,no,cellular,nov,fri,10,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27661
48,married,university.degree,unknown,no,no,cellular,nov,fri,71,9,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27662
49,married,basic.9y,no,no,no,cellular,nov,fri,273,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27663
51,married,high.school,no,no,no,cellular,nov,fri,11,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27664
55,married,basic.9y,no,no,no,cellular,nov,fri,189,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27665
48,married,university.degree,no,no,no,cellular,nov,fri,61,7,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27666
39,married,university.degree,no,yes,no,telephone,nov,fri,10,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27667
40,married,university.degree,no,yes,no,telephone,nov,fri,10,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27668
55,married,university.degree,unknown,yes,no,cellular,nov,fri,280,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27669
39,married,professional.course,no,no,no,telephone,nov,fri,47,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27670
37,married,unknown,no,no,no,cellular,nov,fri,34,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27671
41,married,university.degree,no,yes,yes,cellular,nov,fri,38,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27672
32,married,high.school,no,no,no,cellular,nov,fri,219,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27673
34,married,university.degree,no,no,no,telephone,nov,fri,205,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27674
41,single,basic.9y,unknown,no,no,cellular,nov,fri,643,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no,2016-11-10T10:00:00,27675
38,married,professional.course,no,yes,yes,telephone,nov,wed,49,1,999,0,nonexistent,-0.1,93.2,-42,3.901,5195.8,no,2016-11-10T10:00:00,27676
32,single,high.school,no,no,yes,telephone,nov,thu,114,1,999,0,nonexistent,-0.1,93.2,-42,3.879,5195.8,no,2016-11-10T10:00:00,27677
46,single,professional.course,no,yes,no,telephone,nov,thu,8,1,999,0,nonexistent,-0.1,93.2,-42,3.879,5195.8,no,2016-11-10T10:00:00,27678
27,single,high.school,no,yes,no,telephone,nov,fri,24,1,999,0,nonexistent,-0.1,93.2,-42,3.853,5195.8,no,2016-11-10T10:00:00,27679
31,single,high.school,no,yes,no,telephone,dec,mon,36,1,999,0,nonexistent,-0.2,92.756,-45.9,3.816,5176.3,no,2016-12-10T10:00:00,27680
39,married,basic.4y,no,yes,no,telephone,dec,wed,11,1,999,1,failure,-0.2,92.756,-45.9,3.743,5176.3,no,2016-12-10T10:00:00,27681
41,divorced,professional.course,no,no,yes,cellular,dec,thu,18,1,999,0,nonexistent,-0.2,92.756,-45.9,3.669,5176.3,no,2016-12-10T10:00:00,27682
37,married,high.school,no,yes,no,telephone,dec,fri,12,1,999,0,nonexistent,-0.2,92.756,-45.9,3.563,5176.3,no,2016-12-10T10:00:00,27683
48,married,high.school,no,yes,yes,telephone,dec,fri,291,1,999,0,nonexistent,-0.2,92.756,-45.9,3.563,5176.3,no,2016-12-10T10:00:00,27684
51,married,basic.4y,no,yes,yes,telephone,dec,mon,170,1,999,0,nonexistent,-0.2,92.756,-45.9,3.488,5176.3,no,2016-12-10T10:00:00,27685
39,married,professional.course,no,yes,no,telephone,dec,tue,183,1,999,0,nonexistent,-0.2,92.756,-45.9,3.428,5176.3,no,2016-12-10T10:00:00,27686
36,married,high.school,no,yes,no,cellular,dec,thu,234,1,999,0,nonexistent,-0.2,92.756,-45.9,3.329,5176.3,no,2016-12-10T10:00:00,27687
55,divorced,professional.course,no,no,no,telephone,dec,fri,136,1,999,0,nonexistent,-0.2,92.756,-45.9,3.282,5176.3,no,2016-12-10T10:00:00,27688
44,married,basic.4y,no,yes,yes,telephone,dec,mon,119,1,999,0,nonexistent,-0.2,92.756,-45.9,3.053,5176.3,yes,2008-12-10T10:00:00,27689
26,single,basic.9y,no,yes,no,cellular,mar,mon,712,4,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27690
38,single,university.degree,no,yes,no,cellular,mar,mon,111,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27691
26,single,basic.9y,no,no,no,cellular,mar,mon,42,4,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27692
26,single,basic.9y,no,yes,no,telephone,mar,mon,169,4,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27693
30,married,university.degree,no,yes,no,telephone,mar,mon,213,7,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27694
26,single,basic.9y,no,yes,yes,cellular,mar,mon,78,4,999,1,failure,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27695
28,single,university.degree,no,yes,no,cellular,mar,mon,76,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27696
35,married,university.degree,no,yes,no,cellular,mar,mon,378,4,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27697
30,married,university.degree,no,no,no,cellular,mar,mon,116,1,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27698
48,married,basic.6y,no,no,no,telephone,mar,mon,139,5,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27699
26,married,university.degree,no,yes,no,cellular,mar,mon,154,1,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27700
28,single,university.degree,no,no,no,cellular,mar,mon,142,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27701
31,single,university.degree,no,yes,no,cellular,mar,mon,145,1,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27702
38,single,university.degree,no,yes,no,cellular,mar,mon,69,1,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27703
44,single,professional.course,no,no,no,cellular,mar,mon,239,1,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27704
28,single,university.degree,no,yes,yes,cellular,mar,mon,54,1,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27705
30,married,university.degree,no,yes,no,cellular,mar,mon,170,3,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27706
26,married,university.degree,no,yes,no,cellular,mar,mon,175,5,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27707
28,single,university.degree,no,yes,no,cellular,mar,mon,120,3,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes,2017-03-10T10:00:00,27708
26,single,basic.9y,no,yes,no,cellular,mar,mon,59,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27709
28,single,university.degree,no,no,no,cellular,mar,mon,56,2,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,no,2017-03-10T10:00:00,27710
